candidate,depart_taxi_pre,hover_climb_pre,trans_climb_pre,depart_proc_pre,accel_climb_pre,cruise_pre,decel_descend_pre,arrive_proc_pre,trans_descend_pre,hover_descend_pre,arrive_taxi_pre,reserve_hover_climb_pre,reserve_trans_climb_pre,reserve_accel_climb_pre,reserve_cruise_pre,reserve_decel_descend_pre,reserve_trans_descend_pre,reserve_hover_descend_pre,depart_taxi_post,hover_climb_post,trans_climb_post,depart_proc_post,accel_climb_post,cruise_post,decel_descend_post,arrive_proc_post,trans_descend_post,hover_descend_post,arrive_taxi_post,reserve_hover_climb_post,reserve_trans_climb_post,reserve_accel_climb_post,reserve_cruise_post,reserve_decel_descend_post,reserve_trans_descend_post,reserve_hover_descend_post
after_accel_climb,0.004642,1.139843,2.473533,0.716455,4.284068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.313396,1.311990,0.631882,0.139000,0.783763,0.004300,1.016044,2.229242,1.695762,9.066558,0.177309,0.137774,0.783763
