candidate,depart_taxi_pre,hover_climb_pre,trans_climb_pre,depart_proc_pre,accel_climb_pre,cruise_pre,decel_descend_pre,arrive_proc_pre,trans_descend_pre,hover_descend_pre,arrive_taxi_pre,reserve_hover_climb_pre,reserve_trans_climb_pre,reserve_accel_climb_pre,reserve_cruise_pre,reserve_decel_descend_pre,reserve_trans_descend_pre,reserve_hover_descend_pre,depart_taxi_post,hover_climb_post,trans_climb_post,depart_proc_post,accel_climb_post,cruise_post,decel_descend_post,arrive_proc_post,trans_descend_post,hover_descend_post,arrive_taxi_post,reserve_hover_climb_post,reserve_trans_climb_post,reserve_accel_climb_post,reserve_cruise_post,reserve_decel_descend_post,reserve_trans_descend_post,reserve_hover_descend_post
after_accel_climb,0.004396,1.543570,2.271217,0.607311,3.730158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.494769,0.938024,0.534293,0.147879,1.062857,0.004075,1.377852,2.052233,1.556304,8.127982,0.178741,0.146717,1.062857
