n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,aircraft,,1.000000,0.000000,aircraft_depart
1.000000,after_accel_climb,aircraft,,1.000000,0.241667,aircraft_arrive
1.000000,after_accel_climb,aircraft,,1.000000,0.524967,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,1.000000,1.112656,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,2.000000,1.112656,aircraft_depart
1.000000,after_accel_climb,aircraft,,2.000000,1.354323,aircraft_arrive
1.000000,after_accel_climb,aircraft,,2.000000,1.637623,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,2.000000,2.225312,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,3.000000,2.225312,aircraft_depart
1.000000,after_accel_climb,aircraft,,3.000000,2.466979,aircraft_arrive
1.000000,after_accel_climb,aircraft,,3.000000,2.750279,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,3.000000,3.337968,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,4.000000,3.337968,aircraft_depart
1.000000,after_accel_climb,aircraft,,4.000000,3.579635,aircraft_arrive
1.000000,after_accel_climb,aircraft,,4.000000,3.862935,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,4.000000,4.450624,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,5.000000,4.450624,aircraft_depart
1.000000,after_accel_climb,aircraft,,5.000000,4.692291,aircraft_arrive
1.000000,after_accel_climb,aircraft,,5.000000,4.975591,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,5.000000,5.563280,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,6.000000,5.563280,aircraft_depart
1.000000,after_accel_climb,aircraft,,6.000000,5.804947,aircraft_arrive
1.000000,after_accel_climb,aircraft,,6.000000,6.088247,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,6.000000,6.675936,aircraft_charge_done
1.000000,after_accel_climb,aircraft,,7.000000,6.675936,aircraft_depart
1.000000,after_accel_climb,aircraft,,7.000000,6.917603,aircraft_arrive
1.000000,after_accel_climb,aircraft,,7.000000,7.200903,aircraft_ground_ops_done
1.000000,after_accel_climb,aircraft,,7.000000,7.788592,aircraft_charge_done
1.000000,after_accel_climb,abu,1.000000,1.000000,0.000000,abu_attach
1.000000,after_accel_climb,abu,1.000000,1.000000,0.065000,abu_detach
1.000000,after_accel_climb,abu,1.000000,1.000000,0.207271,abu_return_done
1.000000,after_accel_climb,abu,1.000000,1.000000,0.207271,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,1.000000,0.520724,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,2.000000,1.112656,abu_attach
1.000000,after_accel_climb,abu,1.000000,2.000000,1.177656,abu_detach
1.000000,after_accel_climb,abu,1.000000,2.000000,1.319927,abu_return_done
1.000000,after_accel_climb,abu,1.000000,2.000000,1.319927,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,2.000000,1.633380,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,3.000000,2.225312,abu_attach
1.000000,after_accel_climb,abu,1.000000,3.000000,2.290312,abu_detach
1.000000,after_accel_climb,abu,1.000000,3.000000,2.432583,abu_return_done
1.000000,after_accel_climb,abu,1.000000,3.000000,2.432583,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,3.000000,2.746036,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,4.000000,3.337968,abu_attach
1.000000,after_accel_climb,abu,1.000000,4.000000,3.402968,abu_detach
1.000000,after_accel_climb,abu,1.000000,4.000000,3.545239,abu_return_done
1.000000,after_accel_climb,abu,1.000000,4.000000,3.545239,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,4.000000,3.858692,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,5.000000,4.450624,abu_attach
1.000000,after_accel_climb,abu,1.000000,5.000000,4.515624,abu_detach
1.000000,after_accel_climb,abu,1.000000,5.000000,4.657895,abu_return_done
1.000000,after_accel_climb,abu,1.000000,5.000000,4.657895,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,5.000000,4.971348,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,6.000000,5.563280,abu_attach
1.000000,after_accel_climb,abu,1.000000,6.000000,5.628280,abu_detach
1.000000,after_accel_climb,abu,1.000000,6.000000,5.770551,abu_return_done
1.000000,after_accel_climb,abu,1.000000,6.000000,5.770551,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,6.000000,6.084004,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,7.000000,6.675936,abu_attach
1.000000,after_accel_climb,abu,1.000000,7.000000,6.740936,abu_detach
1.000000,after_accel_climb,abu,1.000000,7.000000,6.883207,abu_return_done
1.000000,after_accel_climb,abu,1.000000,7.000000,6.883207,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,7.000000,7.196660,abu_charge_done
