candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,51.094192,30.501677,0.596970,0.403030,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,5.000000,4.838720,12.000000,17.000000,0.000000,1.000000,0.545361,0.311965,0.276800,0.545361,0.283300,0.247500,1.076161,22.000000,5.445000,18.555000,0.324461,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,51.094192,25.750362,0.503978,0.496022,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,10.000000,9.590036,12.000000,22.000000,0.000000,1.000000,0.501871,0.311965,0.348178,0.501871,0.283300,0.247500,1.032671,23.000000,5.692500,18.307500,0.248577,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,51.094192,21.085283,0.412675,0.587325,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,15.000000,14.255115,12.000000,27.000000,0.000000,1.000000,0.459170,0.311965,0.417592,0.459170,0.283300,0.247500,0.989970,24.000000,5.940000,18.060000,0.240729,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,51.094192,16.505269,0.323036,0.676964,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,20.000000,18.835128,12.000000,32.000000,0.000000,1.000000,0.417247,0.311965,0.485428,0.485428,0.283300,0.247500,1.016228,23.000000,5.692500,18.307500,0.626751,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,51.094192,12.009153,0.235039,0.764961,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,25.000000,23.331245,12.000000,37.000000,0.000000,1.000000,0.376093,0.311965,0.551949,0.551949,0.283300,0.247500,1.082749,22.000000,5.445000,18.555000,0.179523,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,51.094192,7.595765,0.148662,0.851338,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,30.000000,27.744633,12.000000,42.000000,0.000000,1.000000,0.267373,0.311965,0.617344,0.617344,0.283300,0.247500,1.148144,20.000000,4.950000,19.050000,1.037115,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,51.094192,5.527541,0.108183,0.891817,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,32.530087,29.812857,12.000000,47.000000,0.052551,0.947449,0.194571,0.311965,0.659150,0.659150,0.283300,0.247500,1.189950,20.000000,4.950000,19.050000,0.201001,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,51.094192,5.527541,0.108183,0.891817,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,32.826417,29.812857,12.000000,52.000000,0.137954,0.862046,0.194571,0.311965,0.679640,0.679640,0.283300,0.247500,1.210440,19.000000,4.702500,19.297500,1.001634,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,51.094192,5.527541,0.108183,0.891817,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,33.125338,29.812857,12.000000,57.000000,0.208327,0.791673,0.194571,0.311965,0.699376,0.699376,0.283300,0.247500,1.230176,19.000000,4.702500,19.297500,0.626658,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,51.094192,5.527541,0.108183,0.891817,1.000000,0.800000,1.000000,12.584497,6.000000,21.000000,0.115024,0.884976,1.000000,33.426853,29.812857,12.000000,62.000000,0.267309,0.732691,0.194571,0.311965,0.718431,0.718431,0.283300,0.247500,1.249231,19.000000,4.702500,19.297500,0.264613,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
