time,avg_electric_power_kw
0.000,0.376176
1.000,0.376176
2.000,0.376176
3.000,0.376176
4.000,0.376176
5.000,0.376176
6.000,0.376176
7.000,0.376176
8.000,0.376176
9.000,0.376176
10.000,0.376176
11.000,0.376176
12.000,0.376176
13.000,0.376176
14.000,0.376176
15.000,0.376176
16.000,0.376176
17.000,0.376176
18.000,0.376176
19.000,0.376176
20.000,0.376176
21.000,0.376176
22.000,0.376176
23.000,0.376176
24.000,0.376176
25.000,0.376176
26.000,0.376176
27.000,0.376176
28.000,0.376176
29.000,0.376176
30.000,525.832554
31.000,525.832554
32.000,525.832554
33.000,525.832554
34.000,525.832554
35.000,525.832554
36.000,431.313660
37.000,431.313660
38.000,431.313660
39.000,431.313660
40.000,431.313660
41.000,431.313660
42.000,431.313660
43.000,431.313660
44.000,431.313660
45.000,431.313660
46.000,431.313660
47.000,431.313660
48.000,431.313660
49.000,431.313660
50.000,431.313660
51.000,105.783694
52.000,105.783694
53.000,105.783694
54.000,105.783694
55.000,105.783694
56.000,105.783694
57.000,105.783694
58.000,105.783694
59.000,105.783694
60.000,105.783694
61.000,105.783694
62.000,105.783694
63.000,105.783694
64.000,105.783694
65.000,105.783694
66.000,105.783694
67.000,105.783694
68.000,105.783694
69.000,146.012264
70.000,146.012264
71.000,146.012264
72.000,146.012264
73.000,146.012264
74.000,146.012264
75.000,146.012264
76.000,146.012264
77.000,146.012264
78.000,146.012264
79.000,146.012264
80.000,146.012264
81.000,146.012264
82.000,146.012264
83.000,146.012264
84.000,146.012264
85.000,146.012264
86.000,146.012264
87.000,146.012264
88.000,146.012264
89.000,146.012264
90.000,146.012264
91.000,146.012264
92.000,146.012264
93.000,146.012264
94.000,146.012264
95.000,146.012264
96.000,146.012264
97.000,146.012264
98.000,146.012264
99.000,146.012264
100.000,146.012264
101.000,146.012264
102.000,146.012264
103.000,146.012264
104.000,146.012264
105.000,146.012264
106.000,146.012264
107.000,146.012264
108.000,146.012264
109.000,146.012264
110.000,146.012264
111.000,146.012264
112.000,146.012264
113.000,146.012264
114.000,146.012264
115.000,146.012264
116.000,146.012264
117.000,146.012264
118.000,146.012264
119.000,146.012264
120.000,146.012264
121.000,146.012264
122.000,146.012264
123.000,146.012264
124.000,146.012264
125.000,146.012264
126.000,146.012264
127.000,146.012264
128.000,146.012264
129.000,146.012264
130.000,146.012264
131.000,146.012264
132.000,146.012264
133.000,146.012264
134.000,146.012264
135.000,146.012264
136.000,146.012264
137.000,146.012264
138.000,146.012264
139.000,146.012264
140.000,146.012264
141.000,166.249634
142.000,166.249634
143.000,166.249634
144.000,166.249634
145.000,166.249634
146.000,166.249634
147.000,166.249634
148.000,166.249634
149.000,166.249634
150.000,166.249634
151.000,166.249634
152.000,166.249634
153.000,166.249634
154.000,166.249634
155.000,166.249634
156.000,166.249634
157.000,166.249634
158.000,166.249634
159.000,166.249634
160.000,166.249634
161.000,166.249634
162.000,166.249634
163.000,166.249634
164.000,166.249634
165.000,166.249634
166.000,166.249634
167.000,166.249634
168.000,166.249634
169.000,166.249634
170.000,166.249634
171.000,166.249634
172.000,166.249634
173.000,166.249634
174.000,166.249634
175.000,166.249634
176.000,166.249634
177.000,166.249634
178.000,166.249634
179.000,166.249634
180.000,166.249634
181.000,166.249634
182.000,166.249634
183.000,166.249634
184.000,166.249634
185.000,166.249634
186.000,166.249634
187.000,166.249634
188.000,166.249634
189.000,166.249634
190.000,166.249634
191.000,166.249634
192.000,166.249634
193.000,166.249634
194.000,166.249634
195.000,166.249634
196.000,166.249634
197.000,166.249634
198.000,166.249634
199.000,166.249634
200.000,166.249634
201.000,166.249634
202.000,166.249634
203.000,166.249634
204.000,166.249634
205.000,166.249634
206.000,166.249634
207.000,166.249634
208.000,166.249634
209.000,166.249634
210.000,166.249634
211.000,166.249634
212.000,166.249634
213.000,166.249634
214.000,166.249634
215.000,166.249634
216.000,166.249634
217.000,166.249634
218.000,166.249634
219.000,166.249634
220.000,166.249634
221.000,166.249634
222.000,166.249634
223.000,166.249634
224.000,166.249634
225.000,166.249634
226.000,166.249634
227.000,166.249634
228.000,166.249634
229.000,166.249634
230.000,166.249634
231.000,166.249634
232.000,166.249634
233.000,166.249634
234.000,166.249634
235.000,166.249634
236.000,166.249634
237.000,166.249634
238.000,166.249634
239.000,166.249634
240.000,166.249634
241.000,166.249634
242.000,166.249634
243.000,166.249634
244.000,166.249634
245.000,166.249634
246.000,166.249634
247.000,166.249634
248.000,166.249634
249.000,166.249634
250.000,166.249634
251.000,166.249634
252.000,166.249634
253.000,166.249634
254.000,166.249634
255.000,166.249634
256.000,166.249634
257.000,166.249634
258.000,166.249634
259.000,166.249634
260.000,166.249634
261.000,166.249634
262.000,166.249634
263.000,166.249634
264.000,166.249634
265.000,166.249634
266.000,166.249634
267.000,166.249634
268.000,166.249634
269.000,166.249634
270.000,166.249634
271.000,166.249634
272.000,166.249634
273.000,166.249634
274.000,166.249634
275.000,166.249634
276.000,166.249634
277.000,166.249634
278.000,166.249634
279.000,166.249634
280.000,166.249634
281.000,166.249634
282.000,166.249634
283.000,166.249634
284.000,166.249634
285.000,166.249634
286.000,166.249634
287.000,166.249634
288.000,166.249634
289.000,166.249634
290.000,166.249634
291.000,166.249634
292.000,166.249634
293.000,166.249634
294.000,166.249634
295.000,166.249634
296.000,166.249634
297.000,166.249634
298.000,166.249634
299.000,166.249634
300.000,166.249634
301.000,166.249634
302.000,166.249634
303.000,166.249634
304.000,166.249634
305.000,166.249634
306.000,166.249634
307.000,166.249634
308.000,166.249634
309.000,166.249634
310.000,166.249634
311.000,166.249634
312.000,166.249634
313.000,166.249634
314.000,166.249634
315.000,166.249634
316.000,166.249634
317.000,166.249634
318.000,166.249634
319.000,166.249634
320.000,166.249634
321.000,166.249634
322.000,166.249634
323.000,166.249634
324.000,166.249634
325.000,166.249634
326.000,166.249634
327.000,166.249634
328.000,166.249634
329.000,166.249634
330.000,166.249634
331.000,166.249634
332.000,166.249634
333.000,166.249634
334.000,166.249634
335.000,166.249634
336.000,166.249634
337.000,166.249634
338.000,166.249634
339.000,166.249634
340.000,166.249634
341.000,166.249634
342.000,166.249634
343.000,166.249634
344.000,166.249634
345.000,166.249634
346.000,166.249634
347.000,166.249634
348.000,166.249634
349.000,166.249634
350.000,166.249634
351.000,166.249634
352.000,166.249634
353.000,166.249634
354.000,166.249634
355.000,166.249634
356.000,166.249634
357.000,166.249634
358.000,166.249634
359.000,166.249634
360.000,166.249634
361.000,166.249634
362.000,166.249634
363.000,166.249634
364.000,166.249634
365.000,166.249634
366.000,166.249634
367.000,166.249634
368.000,166.249634
369.000,166.249634
370.000,166.249634
371.000,166.249634
372.000,166.249634
373.000,166.249634
374.000,166.249634
375.000,166.249634
376.000,166.249634
377.000,166.249634
378.000,166.249634
379.000,166.249634
380.000,166.249634
381.000,166.249634
382.000,166.249634
383.000,166.249634
384.000,166.249634
385.000,166.249634
386.000,166.249634
387.000,166.249634
388.000,166.249634
389.000,166.249634
390.000,166.249634
391.000,166.249634
392.000,166.249634
393.000,166.249634
394.000,166.249634
395.000,166.249634
396.000,166.249634
397.000,166.249634
398.000,166.249634
399.000,166.249634
400.000,166.249634
401.000,166.249634
402.000,166.249634
403.000,166.249634
404.000,166.249634
405.000,166.249634
406.000,166.249634
407.000,166.249634
408.000,166.249634
409.000,166.249634
410.000,166.249634
411.000,166.249634
412.000,166.249634
413.000,166.249634
414.000,166.249634
415.000,166.249634
416.000,166.249634
417.000,166.249634
418.000,166.249634
419.000,166.249634
420.000,166.249634
421.000,166.249634
422.000,166.249634
