n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,abu,1.000000,5.000000,5.318805,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,5.000000,5.579087,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,6.000000,6.505324,abu_attach
1.000000,after_accel_climb,abu,1.000000,6.000000,6.544490,abu_detach
1.000000,after_accel_climb,abu,1.000000,6.000000,6.619870,abu_return_done
1.000000,after_accel_climb,abu,1.000000,6.000000,6.619870,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,6.000000,6.880152,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,7.000000,7.806389,abu_attach
1.000000,after_accel_climb,abu,1.000000,7.000000,7.845555,abu_detach
1.000000,after_accel_climb,abu,1.000000,7.000000,7.920935,abu_return_done
1.000000,after_accel_climb,abu,1.000000,7.000000,7.920935,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,7.000000,8.181216,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,8.000000,9.107453,abu_attach
1.000000,after_accel_climb,abu,1.000000,8.000000,9.146620,abu_detach
1.000000,after_accel_climb,abu,1.000000,8.000000,9.222000,abu_return_done
1.000000,after_accel_climb,abu,1.000000,8.000000,9.222000,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,8.000000,9.482281,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,9.000000,10.408518,abu_attach
1.000000,after_accel_climb,abu,1.000000,9.000000,10.447685,abu_detach
1.000000,after_accel_climb,abu,1.000000,9.000000,10.523065,abu_return_done
1.000000,after_accel_climb,abu,1.000000,9.000000,10.523065,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,9.000000,10.783346,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,10.000000,11.709583,abu_attach
1.000000,after_accel_climb,abu,1.000000,10.000000,11.748750,abu_detach
1.000000,after_accel_climb,abu,1.000000,10.000000,11.824129,abu_return_done
1.000000,after_accel_climb,abu,1.000000,10.000000,11.824129,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,10.000000,12.084411,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,11.000000,13.010648,abu_attach
1.000000,after_accel_climb,abu,1.000000,11.000000,13.049814,abu_detach
1.000000,after_accel_climb,abu,1.000000,11.000000,13.125194,abu_return_done
1.000000,after_accel_climb,abu,1.000000,11.000000,13.125194,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,11.000000,13.385475,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,12.000000,14.311712,abu_attach
1.000000,after_accel_climb,abu,1.000000,12.000000,14.350879,abu_detach
1.000000,after_accel_climb,abu,1.000000,12.000000,14.426259,abu_return_done
1.000000,after_accel_climb,abu,1.000000,12.000000,14.426259,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,12.000000,14.686540,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,13.000000,15.612777,abu_attach
1.000000,after_accel_climb,abu,1.000000,13.000000,15.651944,abu_detach
1.000000,after_accel_climb,abu,1.000000,13.000000,15.727324,abu_return_done
1.000000,after_accel_climb,abu,1.000000,13.000000,15.727324,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,13.000000,15.987605,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,14.000000,16.913842,abu_attach
1.000000,after_accel_climb,abu,1.000000,14.000000,16.953009,abu_detach
1.000000,after_accel_climb,abu,1.000000,14.000000,17.028388,abu_return_done
1.000000,after_accel_climb,abu,1.000000,14.000000,17.028388,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,14.000000,17.288670,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,15.000000,18.214907,abu_attach
1.000000,after_accel_climb,abu,1.000000,15.000000,18.254073,abu_detach
1.000000,after_accel_climb,abu,1.000000,15.000000,18.329453,abu_return_done
1.000000,after_accel_climb,abu,1.000000,15.000000,18.329453,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,15.000000,18.589734,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,16.000000,19.515971,abu_attach
1.000000,after_accel_climb,abu,1.000000,16.000000,19.555138,abu_detach
1.000000,after_accel_climb,abu,1.000000,16.000000,19.630518,abu_return_done
1.000000,after_accel_climb,abu,1.000000,16.000000,19.630518,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,16.000000,19.890799,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,17.000000,20.817036,abu_attach
1.000000,after_accel_climb,abu,1.000000,17.000000,20.856203,abu_detach
1.000000,after_accel_climb,abu,1.000000,17.000000,20.931583,abu_return_done
1.000000,after_accel_climb,abu,1.000000,17.000000,20.931583,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,17.000000,21.191864,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,18.000000,22.118101,abu_attach
1.000000,after_accel_climb,abu,1.000000,18.000000,22.157268,abu_detach
1.000000,after_accel_climb,abu,1.000000,18.000000,22.232647,abu_return_done
1.000000,after_accel_climb,abu,1.000000,18.000000,22.232647,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,18.000000,22.492929,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,19.000000,23.419166,abu_attach
1.000000,after_accel_climb,abu,1.000000,19.000000,23.458332,abu_detach
1.000000,after_accel_climb,abu,1.000000,19.000000,23.533712,abu_return_done
1.000000,after_accel_climb,abu,1.000000,19.000000,23.533712,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,19.000000,23.793993,abu_charge_done
