Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.4968217864923748,846.5207929185908,503.00364485247843,109.72499110613384,172.4115486727773,264.23650135357013,48.43946162105793,109.72499110613384,35.52510236183539,652.9950347434842,0.4968217864923748,846.5207929185908,503.00364485247843,475.1122713454119,264.23650135357013,54.30926534715952,35.24184255791388,652.9950347434842
