Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.4968217864923748,796.5833760926807,338.28155599733464,109.78182919570048,141.42673986739618,258.3997666752425,79.2660849109692,109.78182919570048,8.823081051800944,699.7979265416097,0.4968217864923748,796.5833760926807,338.28155599733464,292.9773161620351,258.3997666752425,15.600275053315727,9.497509156376092,699.7979265416097
