candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,37.371993,22.738392,0.608434,0.391566,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,5.000000,4.673767,12.000000,17.000000,0.000000,1.000000,0.422905,0.259332,0.276800,0.422905,0.283300,0.233333,0.939538,25.000000,5.833333,18.166667,0.511541,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,37.371993,18.221404,0.487568,0.512432,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,10.000000,9.190756,12.000000,22.000000,0.000000,1.000000,0.381560,0.259332,0.348178,0.381560,0.283300,0.233333,0.898193,26.000000,6.066667,17.933333,0.646984,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,37.371993,13.856286,0.370767,0.629233,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,15.000000,13.555873,12.000000,27.000000,0.000000,1.000000,0.341604,0.259332,0.417592,0.417592,0.283300,0.233333,0.934225,25.000000,5.833333,18.166667,0.644367,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,37.371993,9.638263,0.257901,0.742099,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,20.000000,17.773897,12.000000,32.000000,0.000000,1.000000,0.302995,0.259332,0.485428,0.485428,0.283300,0.233333,1.002062,23.000000,5.366667,18.633333,0.952585,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,37.371993,5.562688,0.148846,0.851154,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,25.000000,21.849472,12.000000,37.000000,0.000000,1.000000,0.210758,0.259332,0.551949,0.551949,0.283300,0.233333,1.068582,22.000000,5.133333,18.866667,0.491190,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,37.371993,2.123016,0.056808,0.943192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,29.420675,25.289143,12.000000,42.000000,0.013793,0.986207,0.080437,0.259332,0.612041,0.612041,0.283300,0.233333,1.128675,21.000000,4.900000,19.100000,0.297829,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,37.371993,2.123016,0.056808,0.943192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,29.911586,25.289143,12.000000,47.000000,0.108264,0.891736,0.080437,0.259332,0.635182,0.635182,0.283300,0.233333,1.151815,20.000000,4.666667,19.333333,0.963694,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,37.371993,2.123016,0.056808,0.943192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,30.408378,25.289143,12.000000,52.000000,0.184454,0.815546,0.080437,0.259332,0.657507,0.657507,0.283300,0.233333,1.174141,20.000000,4.666667,19.333333,0.517189,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,37.371993,2.123016,0.056808,0.943192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,30.911051,25.289143,12.000000,57.000000,0.247175,0.752825,0.080437,0.259332,0.679108,0.679108,0.283300,0.233333,1.195741,20.000000,4.666667,19.333333,0.085177,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,37.371993,2.123016,0.056808,0.943192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,31.419606,25.289143,12.000000,62.000000,0.299684,0.700316,0.080437,0.259332,0.700058,0.700058,0.283300,0.233333,1.216691,19.000000,4.433333,19.566667,0.882866,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
