daily_operation_hr,n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,t_takeoff_attach_hr,t_return_takeoff_abu_hr,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_cruise_attach_hr,t_cruise_attach_start_hr,t_return_cruise_abu_hr,t_flight_hr,t_charge_hr_main,t_charge_hr_takeoff_abu,t_charge_hr_cruise_abu,t_cycle_nominal_hr,n_flights_nominal_no_abu_limit,n_flights_completed,t_flight_day_hr,t_slack_hr,t_wait_takeoff_abu_day_hr,t_wait_cruise_abu_day_hr,abu_utilization_avg_takeoff,abu_utilization_avg_cruise,abu_bottleneck_takeoff_flag,abu_bottleneck_cruise_flag,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
8.000000,1.000000,1.000000,5.000000,69.902201,55.264294,0.790594,0.209406,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,5.000000,4.673747,12.000000,17.000000,0.000000,1.000000,0.028654,0.039167,0.805307,0.433333,0.832941,0.260281,0.276800,1.549575,5.000000,5.000000,2.166667,0.252127,0.000000,0.000000,0.234267,0.718705,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,10.000000,69.902201,50.747336,0.725976,0.274024,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,10.000000,9.190704,12.000000,22.000000,0.000000,1.000000,0.056347,0.039167,0.743367,0.433333,0.791596,0.260281,0.348178,1.508229,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.890294,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,15.000000,69.902201,46.382259,0.663531,0.336469,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,15.000000,13.555782,12.000000,27.000000,0.000000,1.000000,0.083109,0.039167,0.683510,0.433333,0.751641,0.260281,0.417592,1.468275,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.917533,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,20.000000,69.902201,42.164286,0.603190,0.396810,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,20.000000,17.773755,12.000000,32.000000,0.000000,1.000000,0.108968,0.039167,0.625670,0.433333,0.713033,0.260281,0.485428,1.429666,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.944425,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,25.000000,69.902201,38.088770,0.544887,0.455113,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,25.000000,21.849271,12.000000,37.000000,0.000000,1.000000,0.133955,0.039167,0.569784,0.433333,0.675728,0.260281,0.551949,1.392362,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.971141,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,30.000000,69.902201,34.151196,0.488557,0.511443,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,30.000000,25.786845,12.000000,42.000000,0.000000,1.000000,0.158096,0.039167,0.515789,0.433333,0.639686,0.260281,0.617344,1.356320,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.997797,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,35.000000,69.902201,30.347177,0.434138,0.565862,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,35.000000,29.590864,12.000000,47.000000,0.000000,1.000000,0.181418,0.039167,0.463626,0.433333,0.604867,0.260281,0.681758,1.321500,6.000000,6.000000,2.600000,0.000000,0.000000,0.222338,0.281121,1.024476,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,40.000000,69.902201,26.672451,0.381568,0.618432,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,40.000000,33.265590,12.000000,52.000000,0.000000,1.000000,0.203947,0.039167,0.413235,0.433333,0.571231,0.260281,0.745302,1.287864,6.000000,6.000000,2.600000,0.000000,0.000000,0.568935,0.281121,1.051238,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,45.000000,69.902201,23.122883,0.330789,0.669211,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,45.000000,36.815158,12.000000,57.000000,0.000000,1.000000,0.225709,0.039167,0.364561,0.433333,0.538741,0.260281,0.808068,1.255374,6.000000,6.000000,2.600000,0.000000,0.000000,0.910655,0.281121,1.078129,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,50.000000,69.902201,19.694458,0.281743,0.718257,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,50.000000,40.243583,12.000000,62.000000,0.000000,1.000000,0.246728,0.039167,0.317548,0.433333,0.507359,0.260281,0.870130,1.223993,6.000000,6.000000,2.600000,0.000000,0.000000,1.247902,0.281121,1.105180,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,5.000000,69.902201,55.264294,0.790594,0.209406,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,5.000000,4.673747,12.000000,17.000000,0.000000,1.000000,0.028654,0.039167,0.805307,0.433333,0.832941,0.260281,0.276800,1.549575,5.000000,5.000000,2.166667,0.252127,0.000000,0.000000,0.234267,0.359352,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,10.000000,69.902201,50.747336,0.725976,0.274024,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,10.000000,9.190704,12.000000,22.000000,0.000000,1.000000,0.056347,0.039167,0.743367,0.433333,0.791596,0.260281,0.348178,1.508229,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.445147,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,15.000000,69.902201,46.382259,0.663531,0.336469,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,15.000000,13.555782,12.000000,27.000000,0.000000,1.000000,0.083109,0.039167,0.683510,0.433333,0.751641,0.260281,0.417592,1.468275,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.458767,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,20.000000,69.902201,42.164286,0.603190,0.396810,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,20.000000,17.773755,12.000000,32.000000,0.000000,1.000000,0.108968,0.039167,0.625670,0.433333,0.713033,0.260281,0.485428,1.429666,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.472213,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,25.000000,69.902201,38.088770,0.544887,0.455113,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,25.000000,21.849271,12.000000,37.000000,0.000000,1.000000,0.133955,0.039167,0.569784,0.433333,0.675728,0.260281,0.551949,1.392362,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.485570,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,30.000000,69.902201,34.151196,0.488557,0.511443,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,30.000000,25.786845,12.000000,42.000000,0.000000,1.000000,0.158096,0.039167,0.515789,0.433333,0.639686,0.260281,0.617344,1.356320,5.000000,6.000000,2.600000,0.000000,0.000000,0.000000,0.281121,0.498898,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,35.000000,69.902201,30.347177,0.434138,0.565862,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,35.000000,29.590864,12.000000,47.000000,0.000000,1.000000,0.181418,0.039167,0.463626,0.433333,0.604867,0.260281,0.681758,1.321500,6.000000,6.000000,2.600000,0.070998,0.000000,0.000000,0.281121,0.512238,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,40.000000,69.902201,26.672451,0.381568,0.618432,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,40.000000,33.265590,12.000000,52.000000,0.000000,1.000000,0.203947,0.039167,0.413235,0.433333,0.571231,0.260281,0.745302,1.287864,6.000000,6.000000,2.600000,0.272814,0.000000,0.000000,0.281121,0.525619,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,45.000000,69.902201,23.122883,0.330789,0.669211,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,45.000000,36.815158,12.000000,57.000000,0.000000,1.000000,0.225709,0.039167,0.364561,0.433333,0.538741,0.260281,0.808068,1.255374,6.000000,7.000000,3.033333,0.000000,0.000000,0.000000,0.327974,0.628908,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,2.000000,50.000000,69.902201,19.694458,0.281743,0.718257,1.000000,0.800000,6.938058,6.000000,21.000000,0.383902,0.616098,0.039167,0.075380,50.000000,40.243583,12.000000,62.000000,0.000000,1.000000,0.246728,0.039167,0.317548,0.433333,0.507359,0.260281,0.870130,1.223993,6.000000,7.000000,3.033333,0.000000,0.000000,0.000000,0.327974,0.644688,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
