candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_flight_hr,t_overlap_hr_takeoff_abu,t_overlap_hr_cruise_abu,t_charge_hr_main,t_charge_hr_takeoff_abu_raw,t_charge_hr_cruise_abu_raw,t_charge_hr_takeoff_abu_net,t_charge_hr_cruise_abu_net,t_charge_hr_total,t_ground_ops_hr,t_takeoff_abu_return_hr,t_cruise_abu_return_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,70.003145,55.369544,0.790958,0.209042,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,5.000000,4.673767,12.000000,17.000000,0.000000,1.000000,0.433333,0.394167,0.365521,0.834208,0.259332,0.276800,0.000000,0.000000,0.834208,0.283300,0.025000,0.025000,1.550841,15.000000,6.500000,17.500000,0.737385,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,70.003145,50.852556,0.726432,0.273568,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,10.000000,9.190756,12.000000,22.000000,0.000000,1.000000,0.433333,0.394167,0.337835,0.792862,0.259332,0.348178,0.000000,0.035342,0.792862,0.283300,0.025000,0.025000,1.509496,15.000000,6.500000,17.500000,1.357566,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,70.003145,46.487438,0.664076,0.335924,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,15.000000,13.555873,12.000000,27.000000,0.000000,1.000000,0.433333,0.394167,0.311081,0.752907,0.259332,0.417592,0.000000,0.131511,0.752907,0.283300,0.025000,0.025000,1.469540,16.000000,6.933333,17.066667,0.487355,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,70.003145,42.269415,0.603822,0.396178,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,20.000000,17.773897,12.000000,32.000000,0.000000,1.000000,0.433333,0.394167,0.285228,0.714298,0.259332,0.485428,0.000000,0.225200,0.714298,0.283300,0.025000,0.025000,1.430931,16.000000,6.933333,17.066667,1.105098,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,70.003145,38.193840,0.545602,0.454398,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,25.000000,21.849472,12.000000,37.000000,0.000000,1.000000,0.433333,0.394167,0.260249,0.676993,0.259332,0.551949,0.000000,0.316700,0.676993,0.283300,0.025000,0.025000,1.393626,17.000000,7.366667,16.633333,0.308352,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,70.003145,34.256198,0.489352,0.510648,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,30.000000,25.787114,12.000000,42.000000,0.000000,1.000000,0.433333,0.394167,0.236115,0.640951,0.259332,0.617344,0.000000,0.406230,0.640951,0.283300,0.025000,0.025000,1.357584,17.000000,7.366667,16.633333,0.921074,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,70.003145,30.452102,0.435010,0.564990,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,35.000000,29.591210,12.000000,47.000000,0.000000,1.000000,0.433333,0.394167,0.212799,0.606130,0.259332,0.681758,0.000000,0.493959,0.606130,0.283300,0.025000,0.025000,1.322764,18.000000,7.800000,16.200000,0.190252,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,70.003145,26.777291,0.382516,0.617484,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,40.000000,33.266020,12.000000,52.000000,0.000000,1.000000,0.433333,0.394167,0.190275,0.572494,0.259332,0.745302,0.000000,0.580027,0.580027,0.283300,0.025000,0.025000,1.296660,18.000000,7.800000,16.200000,0.660115,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,70.003145,23.227630,0.331808,0.668192,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,45.000000,36.815682,12.000000,57.000000,0.000000,1.000000,0.433333,0.394167,0.168519,0.540003,0.259332,0.808068,0.000000,0.664549,0.664549,0.283300,0.025000,0.025000,1.381183,17.000000,7.366667,16.633333,0.519897,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,70.003145,19.799104,0.282832,0.717168,1.000000,0.800000,1.000000,6.834331,6.000000,21.000000,0.388841,0.611159,1.000000,50.000000,40.244207,12.000000,62.000000,0.000000,1.000000,0.433333,0.394167,0.147505,0.508620,0.259332,0.870130,0.000000,0.747625,0.747625,0.283300,0.025000,0.025000,1.464258,16.000000,6.933333,17.066667,0.571870,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
