candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,70.628718,55.943571,0.792080,0.207920,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,5.000000,4.673310,12.000000,17.000000,0.000000,1.000000,0.841335,0.259426,0.276800,0.841335,0.283300,0.433333,1.557968,15.000000,6.500000,17.500000,0.630477,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,70.628718,51.427213,0.728135,0.271865,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,10.000000,9.189668,12.000000,22.000000,0.000000,1.000000,0.799995,0.259426,0.348178,0.799995,0.283300,0.433333,1.516629,15.000000,6.500000,17.500000,1.250572,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,70.628718,47.062868,0.666342,0.333658,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,15.000000,13.554013,12.000000,27.000000,0.000000,1.000000,0.760047,0.259426,0.417592,0.760047,0.283300,0.433333,1.476680,16.000000,6.933333,17.066667,0.373115,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,70.628718,42.845731,0.606633,0.393367,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,20.000000,17.771150,12.000000,32.000000,0.000000,1.000000,0.721446,0.259426,0.485428,0.721446,0.283300,0.433333,1.438080,16.000000,6.933333,17.066667,0.990728,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,70.628718,38.771132,0.548943,0.451057,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,25.000000,21.845749,12.000000,37.000000,0.000000,1.000000,0.684150,0.259426,0.551949,0.684150,0.283300,0.433333,1.400783,17.000000,7.366667,16.633333,0.186682,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,70.628718,34.834533,0.493206,0.506794,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,30.000000,25.782348,12.000000,42.000000,0.000000,1.000000,0.648117,0.259426,0.617344,0.648117,0.283300,0.433333,1.364750,17.000000,7.366667,16.633333,0.799242,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,70.628718,31.031527,0.439361,0.560639,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,35.000000,29.585354,12.000000,47.000000,0.000000,1.000000,0.613307,0.259426,0.681758,0.681758,0.283300,0.433333,1.398391,17.000000,7.366667,16.633333,0.227350,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,70.628718,27.357835,0.387347,0.612653,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,40.000000,33.259046,12.000000,52.000000,0.000000,1.000000,0.579681,0.259426,0.745302,0.745302,0.283300,0.433333,1.461936,16.000000,6.933333,17.066667,0.609028,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,70.628718,23.809306,0.337105,0.662895,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,45.000000,36.807574,12.000000,57.000000,0.000000,1.000000,0.547200,0.259426,0.808068,0.808068,0.283300,0.433333,1.524702,15.000000,6.500000,17.500000,1.129474,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,70.628718,20.381913,0.288578,0.711422,1.000000,0.800000,1.000000,6.844589,6.000000,21.000000,0.388353,0.611647,1.000000,50.000000,40.234967,12.000000,62.000000,0.000000,1.000000,0.515828,0.259426,0.870130,0.870130,0.283300,0.433333,1.586764,15.000000,6.500000,17.500000,0.198547,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
