n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,abu,1.000000,3.000000,3.244432,abu_detach
1.000000,after_accel_climb,abu,1.000000,3.000000,3.319812,abu_return_done
1.000000,after_accel_climb,abu,1.000000,3.000000,3.319812,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,3.000000,3.580093,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,4.000000,4.807898,abu_attach
1.000000,after_accel_climb,abu,1.000000,4.000000,4.847065,abu_detach
1.000000,after_accel_climb,abu,1.000000,4.000000,4.922444,abu_return_done
1.000000,after_accel_climb,abu,1.000000,4.000000,4.922444,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,4.000000,5.182726,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,5.000000,6.410531,abu_attach
1.000000,after_accel_climb,abu,1.000000,5.000000,6.449697,abu_detach
1.000000,after_accel_climb,abu,1.000000,5.000000,6.525077,abu_return_done
1.000000,after_accel_climb,abu,1.000000,5.000000,6.525077,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,5.000000,6.785358,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,6.000000,8.013163,abu_attach
1.000000,after_accel_climb,abu,1.000000,6.000000,8.052330,abu_detach
1.000000,after_accel_climb,abu,1.000000,6.000000,8.127710,abu_return_done
1.000000,after_accel_climb,abu,1.000000,6.000000,8.127710,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,6.000000,8.387991,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,7.000000,9.615796,abu_attach
1.000000,after_accel_climb,abu,1.000000,7.000000,9.654963,abu_detach
1.000000,after_accel_climb,abu,1.000000,7.000000,9.730342,abu_return_done
1.000000,after_accel_climb,abu,1.000000,7.000000,9.730342,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,7.000000,9.990624,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,8.000000,11.218429,abu_attach
1.000000,after_accel_climb,abu,1.000000,8.000000,11.257595,abu_detach
1.000000,after_accel_climb,abu,1.000000,8.000000,11.332975,abu_return_done
1.000000,after_accel_climb,abu,1.000000,8.000000,11.332975,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,8.000000,11.593256,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,9.000000,12.821061,abu_attach
1.000000,after_accel_climb,abu,1.000000,9.000000,12.860228,abu_detach
1.000000,after_accel_climb,abu,1.000000,9.000000,12.935608,abu_return_done
1.000000,after_accel_climb,abu,1.000000,9.000000,12.935608,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,9.000000,13.195889,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,10.000000,14.423694,abu_attach
1.000000,after_accel_climb,abu,1.000000,10.000000,14.462861,abu_detach
1.000000,after_accel_climb,abu,1.000000,10.000000,14.538240,abu_return_done
1.000000,after_accel_climb,abu,1.000000,10.000000,14.538240,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,10.000000,14.798522,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,11.000000,16.026327,abu_attach
1.000000,after_accel_climb,abu,1.000000,11.000000,16.065493,abu_detach
1.000000,after_accel_climb,abu,1.000000,11.000000,16.140873,abu_return_done
1.000000,after_accel_climb,abu,1.000000,11.000000,16.140873,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,11.000000,16.401154,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,12.000000,17.628959,abu_attach
1.000000,after_accel_climb,abu,1.000000,12.000000,17.668126,abu_detach
1.000000,after_accel_climb,abu,1.000000,12.000000,17.743506,abu_return_done
1.000000,after_accel_climb,abu,1.000000,12.000000,17.743506,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,12.000000,18.003787,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,13.000000,19.231592,abu_attach
1.000000,after_accel_climb,abu,1.000000,13.000000,19.270759,abu_detach
1.000000,after_accel_climb,abu,1.000000,13.000000,19.346138,abu_return_done
1.000000,after_accel_climb,abu,1.000000,13.000000,19.346138,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,13.000000,19.606420,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,14.000000,20.834225,abu_attach
1.000000,after_accel_climb,abu,1.000000,14.000000,20.873391,abu_detach
1.000000,after_accel_climb,abu,1.000000,14.000000,20.948771,abu_return_done
1.000000,after_accel_climb,abu,1.000000,14.000000,20.948771,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,14.000000,21.209052,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,15.000000,22.436857,abu_attach
1.000000,after_accel_climb,abu,1.000000,15.000000,22.476024,abu_detach
1.000000,after_accel_climb,abu,1.000000,15.000000,22.551404,abu_return_done
1.000000,after_accel_climb,abu,1.000000,15.000000,22.551404,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,15.000000,22.811685,abu_charge_done
