E_abu_mission_kwh_per_abu,E_abu_total_kwh_per_abu,E_abu_used_kwh,E_saved_kwh,E_mission_kwh_main,E_pack_kwh_main,E_pack_kwh_abu,dod_main,dod_abu,soc_start_main,soc_start_abu,soc_target,t_flight_hr,t_charge_hr_main,t_charge_hr_abu,t_charge_hr_total,t_ground_ops_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,P_cc_kw_main,P_cc_kw_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_abu
5.000000,17.000000,5.000000,4.674717,63.381213,78.067767,17.000000,0.811874,1.000000,0.188126,0.000000,1.000000,0.433333,0.931042,0.276800,0.931042,0.283300,1.647675,14.000000,6.066667,17.933333,0.932546,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
10.000000,22.000000,10.000000,9.189047,58.866883,78.067767,22.000000,0.754049,1.000000,0.245951,0.000000,1.000000,0.433333,0.889721,0.348178,0.889721,0.283300,1.606354,14.000000,6.066667,17.933333,1.511042,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
15.000000,27.000000,15.000000,13.552661,54.503269,78.067767,27.000000,0.698153,1.000000,0.301847,0.000000,1.000000,0.433333,0.849779,0.417592,0.849779,0.283300,1.566413,15.000000,6.500000,17.500000,0.503811,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
20.000000,32.000000,20.000000,17.768889,50.287040,78.067767,32.000000,0.644146,1.000000,0.355854,0.000000,1.000000,0.433333,0.811187,0.485428,0.811187,0.283300,1.527820,15.000000,6.500000,17.500000,1.082698,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
25.000000,37.000000,25.000000,21.842423,46.213507,78.067767,37.000000,0.591967,1.000000,0.408033,0.000000,1.000000,0.433333,0.773900,0.551949,0.773900,0.283300,1.490534,16.000000,6.933333,17.066667,0.151460,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
30.000000,42.000000,30.000000,25.777836,42.278094,78.067767,42.000000,0.541556,1.000000,0.458444,0.000000,1.000000,0.433333,0.737878,0.617344,0.737878,0.283300,1.454512,16.000000,6.933333,17.066667,0.727813,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
35.000000,47.000000,35.000000,29.579569,38.476361,78.067767,47.000000,0.492858,1.000000,0.507142,0.000000,1.000000,0.433333,0.703080,0.681758,0.703080,0.283300,1.419713,16.000000,6.933333,17.066667,1.284588,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
40.000000,52.000000,40.000000,33.251929,34.804001,78.067767,52.000000,0.445818,1.000000,0.554182,0.000000,1.000000,0.433333,0.669466,0.745302,0.745302,0.283300,1.461936,16.000000,6.933333,17.066667,0.609028,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
45.000000,57.000000,45.000000,36.799094,31.256836,78.067767,57.000000,0.400381,1.000000,0.599619,0.000000,1.000000,0.433333,0.636997,0.808068,0.808068,0.283300,1.524702,15.000000,6.500000,17.500000,1.129474,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
50.000000,62.000000,50.000000,40.225115,27.830814,78.067767,62.000000,0.356496,1.000000,0.643504,0.000000,1.000000,0.433333,0.605638,0.870130,0.870130,0.283300,1.586764,15.000000,6.500000,17.500000,0.198547,115.000000,0.950000,20.000000,800.000000,400.000000,109.250000,109.250000,charger_limited,charger_limited
