Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.5242056644880175,556.066847785297,372.75699062775175,129.75146916341927,165.60049208202983,289.00518110753086,100.01365929335887,129.75146916341927,25.13938714191303,546.6494795935758,0.5242056644880175,556.066847785297,372.75699062775175,325.5042497472394,289.00518110753086,13.020631442402378,25.850988449102573,546.6494795935758
