Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.4968217864923748,112.34076906318082,505.14016851823175,110.07804075532958,173.00486266683018,266.719277786901,49.032775615110815,110.07804075532958,37.60789764710354,94.48993681917212,0.4968217864923748,112.34076906318082,505.14016851823175,475.70558533946485,266.719277786901,54.184669408408396,37.324637843181975,94.48993681917212
