n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,abu,1.000000,10.000000,18.390427,abu_return_done
1.000000,after_accel_climb,abu,1.000000,10.000000,18.390427,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,10.000000,18.661863,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,11.000000,20.306535,abu_attach
1.000000,after_accel_climb,abu,1.000000,11.000000,20.345701,abu_detach
1.000000,after_accel_climb,abu,1.000000,11.000000,20.421081,abu_return_done
1.000000,after_accel_climb,abu,1.000000,11.000000,20.421081,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,11.000000,20.692516,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,12.000000,22.337188,abu_attach
1.000000,after_accel_climb,abu,1.000000,12.000000,22.376355,abu_detach
1.000000,after_accel_climb,abu,1.000000,12.000000,22.451734,abu_return_done
1.000000,after_accel_climb,abu,1.000000,12.000000,22.451734,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,12.000000,22.723170,abu_charge_done
