Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.004140,0.187235,2.104751,0.550390,3.460097,94.685344,0.980656,0.550390,0.156700,0.157483,0.004140,0.187235,2.104751,1.585685,8.297933,0.180616,0.155519,0.157483
