daily_operation_hr,candidate_name,n_abu_pool,n_abus_per_flight,E_pack_kwh_main,E_pack_kwh_abu,dod_main,dod_abu,soc_start_main,soc_start_abu,soc_target,t_flight_hr,t_takeoff_attach_hr,t_return_abu_hr,t_charge_hr_main,t_charge_hr_abu,t_cycle_nominal_hr,n_flights_nominal_no_abu_limit,n_flights_completed,t_flight_day_hr,t_slack_hr,t_wait_abu_day_hr,abu_utilization_avg
8.000000,after_accel_climb,1.000000,1.000000,101.675059,21.000000,0.845023,0.892719,0.154977,0.107281,1.000000,0.441667,0.065000,0.142271,1.199145,0.313453,1.924112,4.000000,4.000000,1.766667,0.303553,0.000000,0.260362
