Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.4968217864923748,107.87806100217865,340.4731773962534,110.5729565345598,142.7562608633592,263.64543903230737,80.59560590693225,110.5729565345598,11.01470245071974,98.95264488017429,0.4968217864923748,107.87806100217865,340.4731773962534,294.30683715799813,263.64543903230737,15.321075644163498,11.689130555294886,98.95264488017429
