Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.5242056644880175,624.2554902421255,546.5539553732821,129.65735413960985,198.23574443115533,295.25032082899,67.430550219105,129.65735413960985,33.27557649412918,481.5424960018312,0.5242056644880175,624.2554902421255,546.5539553732821,517.6207589046439,295.25032082899,53.87523804875918,32.9767039451096,481.5424960018312
