candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,121.548948,101.390129,0.834151,0.165849,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,5.000000,4.815696,12.000000,17.000000,0.000000,1.000000,1.386267,0.274598,0.276800,1.386267,0.283300,0.433333,2.102901,11.000000,4.766667,19.233333,0.868092,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,121.548948,96.664495,0.795272,0.204728,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,10.000000,9.541329,12.000000,22.000000,0.000000,1.000000,1.343012,0.274598,0.348178,1.343012,0.283300,0.433333,2.059646,11.000000,4.766667,19.233333,1.343899,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,121.548948,92.027417,0.757122,0.242878,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,15.000000,14.178407,12.000000,27.000000,0.000000,1.000000,1.300568,0.274598,0.417592,1.300568,0.283300,0.433333,2.017201,11.000000,4.766667,19.233333,1.810790,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,121.548948,87.477407,0.719689,0.280311,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,20.000000,18.728417,12.000000,32.000000,0.000000,1.000000,1.258920,0.274598,0.485428,1.258920,0.283300,0.433333,1.975553,12.000000,5.200000,18.800000,0.293362,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,121.548948,83.012997,0.682959,0.317041,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,25.000000,23.192827,12.000000,37.000000,0.000000,1.000000,1.218056,0.274598,0.551949,1.218056,0.283300,0.433333,1.934689,12.000000,5.200000,18.800000,0.783732,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,121.548948,78.632735,0.646922,0.353078,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,30.000000,27.573089,12.000000,42.000000,0.000000,1.000000,1.177962,0.274598,0.617344,1.177962,0.283300,0.433333,1.894595,12.000000,5.200000,18.800000,1.264859,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,121.548948,74.335192,0.611566,0.388434,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,35.000000,31.870632,12.000000,47.000000,0.000000,1.000000,1.138625,0.274598,0.681758,1.138625,0.283300,0.433333,1.855258,12.000000,5.200000,18.800000,1.736900,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,121.548948,70.118954,0.576878,0.423122,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,40.000000,36.086870,12.000000,52.000000,0.000000,1.000000,1.100032,0.274598,0.745302,1.100032,0.283300,0.433333,1.816666,13.000000,5.633333,18.366667,0.383345,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,121.548948,65.982628,0.542848,0.457152,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,45.000000,40.223196,12.000000,57.000000,0.000000,1.000000,1.062171,0.274598,0.808068,1.062171,0.283300,0.433333,1.778805,13.000000,5.633333,18.366667,0.875540,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,121.548948,61.924842,0.509464,0.490536,1.000000,0.800000,1.000000,8.502117,6.000000,21.000000,0.309423,0.690577,1.000000,50.000000,44.280983,12.000000,62.000000,0.000000,1.000000,1.025029,0.274598,0.870130,1.025029,0.283300,0.433333,1.741662,13.000000,5.633333,18.366667,1.358388,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
