Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.004368,1.040426,2.277308,0.648287,3.964715,45.763800,1.348611,0.648287,0.138648,0.802571,0.004368,1.040426,2.277308,1.725403,9.185566,0.179584,0.137403,0.802571
