n_abu_pool,candidate_name,timeline_type,abu_index,flight_index,t_hr,event
1.000000,after_accel_climb,abu,1.000000,9.000000,13.878194,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,9.000000,14.153857,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,10.000000,15.484104,abu_attach
1.000000,after_accel_climb,abu,1.000000,10.000000,15.523270,abu_detach
1.000000,after_accel_climb,abu,1.000000,10.000000,15.598650,abu_return_done
1.000000,after_accel_climb,abu,1.000000,10.000000,15.598650,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,10.000000,15.874313,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,11.000000,17.204560,abu_attach
1.000000,after_accel_climb,abu,1.000000,11.000000,17.243726,abu_detach
1.000000,after_accel_climb,abu,1.000000,11.000000,17.319106,abu_return_done
1.000000,after_accel_climb,abu,1.000000,11.000000,17.319106,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,11.000000,17.594769,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,12.000000,18.925016,abu_attach
1.000000,after_accel_climb,abu,1.000000,12.000000,18.964182,abu_detach
1.000000,after_accel_climb,abu,1.000000,12.000000,19.039562,abu_return_done
1.000000,after_accel_climb,abu,1.000000,12.000000,19.039562,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,12.000000,19.315225,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,13.000000,20.645472,abu_attach
1.000000,after_accel_climb,abu,1.000000,13.000000,20.684638,abu_detach
1.000000,after_accel_climb,abu,1.000000,13.000000,20.760018,abu_return_done
1.000000,after_accel_climb,abu,1.000000,13.000000,20.760018,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,13.000000,21.035681,abu_charge_done
1.000000,after_accel_climb,abu,1.000000,14.000000,22.365927,abu_attach
1.000000,after_accel_climb,abu,1.000000,14.000000,22.405094,abu_detach
1.000000,after_accel_climb,abu,1.000000,14.000000,22.480474,abu_return_done
1.000000,after_accel_climb,abu,1.000000,14.000000,22.480474,abu_charge_start
1.000000,after_accel_climb,abu,1.000000,14.000000,22.756137,abu_charge_done
