candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,35.646334,19.410138,0.544520,0.455480,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,5.000000,4.660465,12.000000,17.000000,0.000000,1.000000,0.385443,0.296863,0.276800,0.385443,0.283300,0.247500,0.916243,26.000000,6.435000,17.565000,0.177693,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,35.646334,14.911848,0.418328,0.581672,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,10.000000,9.158755,12.000000,22.000000,0.000000,1.000000,0.344268,0.296863,0.348178,0.348178,0.283300,0.247500,0.878978,27.000000,6.682500,17.317500,0.267597,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,35.646334,10.570387,0.296535,0.703465,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,15.000000,13.500216,12.000000,27.000000,0.000000,1.000000,0.304530,0.296863,0.417592,0.417592,0.283300,0.247500,0.948392,25.000000,6.187500,17.812500,0.290201,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,35.646334,6.380563,0.178996,0.821004,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,20.000000,17.690040,12.000000,32.000000,0.000000,1.000000,0.244358,0.296863,0.485428,0.485428,0.283300,0.247500,1.016228,23.000000,5.692500,18.307500,0.626751,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,22.122059,19.231379,12.000000,37.000000,0.077782,0.922218,0.185329,0.296863,0.525606,0.525606,0.283300,0.247500,1.056406,22.000000,5.445000,18.555000,0.759063,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,22.506214,19.231379,12.000000,42.000000,0.178423,0.821577,0.185329,0.296863,0.548751,0.548751,0.283300,0.247500,1.079551,22.000000,5.445000,18.555000,0.249873,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,22.895073,19.231379,12.000000,47.000000,0.257552,0.742448,0.185329,0.296863,0.570958,0.570958,0.283300,0.247500,1.101758,21.000000,5.197500,18.802500,0.863090,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,23.288635,19.231379,12.000000,52.000000,0.321372,0.678628,0.185329,0.296863,0.592338,0.592338,0.283300,0.247500,1.123138,21.000000,5.197500,18.802500,0.414103,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,23.686899,19.231379,12.000000,57.000000,0.373914,0.626086,0.185329,0.296863,0.612983,0.612983,0.283300,0.247500,1.143783,20.000000,4.950000,19.050000,1.124343,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,35.646334,4.839224,0.135757,0.864243,1.000000,0.800000,1.000000,10.934608,6.000000,21.000000,0.193590,0.806410,1.000000,24.089867,19.231379,12.000000,62.000000,0.417905,0.582095,0.185329,0.296863,0.632967,0.632967,0.283300,0.247500,1.163767,20.000000,4.950000,19.050000,0.724670,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
