Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.3761762440087147,494.81297387563245,306.5940350036817,105.84449029138858,122.58148704991147,165.40225656367525,75.51559271439952,105.84449029138858,57.13949208429179,434.6928438835103,0.3761762440087147,494.81297387563245,306.5940350036817,237.3303328490648,165.40225656367525,8.557395304661036,57.65014567906301,434.6928438835103
