candidate,depart_taxi_pre,hover_climb_pre,trans_climb_pre,depart_proc_pre,accel_climb_pre,cruise_pre,decel_descend_pre,arrive_proc_pre,trans_descend_pre,hover_descend_pre,arrive_taxi_pre,reserve_hover_climb_pre,reserve_trans_climb_pre,reserve_accel_climb_pre,reserve_cruise_pre,reserve_decel_descend_pre,reserve_trans_descend_pre,reserve_hover_descend_pre,depart_taxi_post,hover_climb_post,trans_climb_post,depart_proc_post,accel_climb_post,cruise_post,decel_descend_post,arrive_proc_post,trans_descend_post,hover_descend_post,arrive_taxi_post,reserve_hover_climb_post,reserve_trans_climb_post,reserve_accel_climb_post,reserve_cruise_post,reserve_decel_descend_post,reserve_trans_descend_post,reserve_hover_descend_post
after_accel_climb,0.003408,1.869533,2.918629,0.616623,5.585860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.835970,2.865066,0.502780,0.422526,1.388801,0.003047,1.580879,2.443354,1.526199,3.606888,0.057956,0.426663,1.388801
