time,avg_electric_power_kw
0.000,0.496822
1.000,0.496822
2.000,0.496822
3.000,0.496822
4.000,0.496822
5.000,0.496822
6.000,0.496822
7.000,0.496822
8.000,0.496822
9.000,0.496822
10.000,0.496822
11.000,0.496822
12.000,0.496822
13.000,0.496822
14.000,0.496822
15.000,0.496822
16.000,0.496822
17.000,0.496822
18.000,0.496822
19.000,0.496822
20.000,0.496822
21.000,0.496822
22.000,0.496822
23.000,0.496822
24.000,0.496822
25.000,0.496822
26.000,0.496822
27.000,0.496822
28.000,0.496822
29.000,0.496822
30.000,846.520793
31.000,846.520793
32.000,846.520793
33.000,846.520793
34.000,846.520793
35.000,846.520793
36.000,503.003645
37.000,503.003645
38.000,503.003645
39.000,503.003645
40.000,503.003645
41.000,503.003645
42.000,503.003645
43.000,503.003645
44.000,503.003645
45.000,503.003645
46.000,503.003645
47.000,503.003645
48.000,503.003645
49.000,503.003645
50.000,503.003645
51.000,109.724991
52.000,109.724991
53.000,109.724991
54.000,109.724991
55.000,109.724991
56.000,109.724991
57.000,109.724991
58.000,109.724991
59.000,109.724991
60.000,109.724991
61.000,109.724991
62.000,109.724991
63.000,109.724991
64.000,109.724991
65.000,109.724991
66.000,109.724991
67.000,109.724991
68.000,109.724991
69.000,172.411549
70.000,172.411549
71.000,172.411549
72.000,172.411549
73.000,172.411549
74.000,172.411549
75.000,172.411549
76.000,172.411549
77.000,172.411549
78.000,172.411549
79.000,172.411549
80.000,172.411549
81.000,172.411549
82.000,172.411549
83.000,172.411549
84.000,172.411549
85.000,172.411549
86.000,172.411549
87.000,172.411549
88.000,172.411549
89.000,172.411549
90.000,172.411549
91.000,172.411549
92.000,172.411549
93.000,172.411549
94.000,172.411549
95.000,172.411549
96.000,172.411549
97.000,172.411549
98.000,172.411549
99.000,172.411549
100.000,172.411549
101.000,172.411549
102.000,172.411549
103.000,172.411549
104.000,172.411549
105.000,172.411549
106.000,172.411549
107.000,172.411549
108.000,172.411549
109.000,172.411549
110.000,172.411549
111.000,172.411549
112.000,172.411549
113.000,172.411549
114.000,172.411549
115.000,172.411549
116.000,172.411549
117.000,172.411549
118.000,172.411549
119.000,172.411549
120.000,172.411549
121.000,172.411549
122.000,172.411549
123.000,172.411549
124.000,172.411549
125.000,172.411549
126.000,172.411549
127.000,172.411549
128.000,172.411549
129.000,172.411549
130.000,172.411549
131.000,172.411549
132.000,172.411549
133.000,172.411549
134.000,172.411549
135.000,172.411549
136.000,172.411549
137.000,172.411549
138.000,172.411549
139.000,172.411549
140.000,172.411549
141.000,264.236501
142.000,264.236501
143.000,264.236501
144.000,264.236501
145.000,264.236501
146.000,264.236501
147.000,264.236501
148.000,264.236501
149.000,264.236501
150.000,264.236501
151.000,264.236501
152.000,264.236501
153.000,264.236501
154.000,264.236501
155.000,264.236501
156.000,264.236501
157.000,264.236501
158.000,264.236501
159.000,264.236501
160.000,264.236501
161.000,264.236501
162.000,264.236501
163.000,264.236501
164.000,264.236501
165.000,264.236501
166.000,264.236501
167.000,264.236501
168.000,264.236501
169.000,264.236501
170.000,264.236501
171.000,264.236501
172.000,264.236501
173.000,264.236501
174.000,264.236501
175.000,264.236501
176.000,264.236501
177.000,264.236501
178.000,264.236501
179.000,264.236501
180.000,264.236501
181.000,264.236501
182.000,264.236501
183.000,264.236501
184.000,264.236501
185.000,264.236501
186.000,264.236501
187.000,264.236501
188.000,264.236501
189.000,264.236501
190.000,264.236501
191.000,264.236501
192.000,264.236501
193.000,264.236501
194.000,264.236501
195.000,264.236501
196.000,264.236501
197.000,264.236501
198.000,264.236501
199.000,264.236501
200.000,264.236501
201.000,264.236501
202.000,264.236501
203.000,264.236501
204.000,264.236501
205.000,264.236501
206.000,264.236501
207.000,264.236501
208.000,264.236501
209.000,264.236501
210.000,264.236501
211.000,264.236501
212.000,264.236501
213.000,264.236501
214.000,264.236501
215.000,264.236501
216.000,264.236501
217.000,264.236501
218.000,264.236501
219.000,264.236501
220.000,264.236501
221.000,264.236501
222.000,264.236501
223.000,264.236501
224.000,264.236501
225.000,264.236501
226.000,264.236501
227.000,264.236501
228.000,264.236501
229.000,264.236501
230.000,264.236501
231.000,264.236501
232.000,264.236501
233.000,264.236501
234.000,264.236501
235.000,264.236501
236.000,264.236501
237.000,264.236501
238.000,264.236501
239.000,264.236501
240.000,264.236501
241.000,264.236501
242.000,264.236501
243.000,264.236501
244.000,264.236501
245.000,264.236501
246.000,264.236501
247.000,264.236501
248.000,264.236501
249.000,264.236501
250.000,264.236501
251.000,264.236501
252.000,264.236501
253.000,264.236501
254.000,264.236501
255.000,264.236501
256.000,264.236501
257.000,264.236501
258.000,264.236501
259.000,264.236501
260.000,264.236501
261.000,264.236501
262.000,264.236501
263.000,264.236501
264.000,264.236501
265.000,264.236501
266.000,264.236501
267.000,264.236501
268.000,264.236501
269.000,264.236501
270.000,264.236501
271.000,264.236501
272.000,264.236501
