Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.4968217864923748,756.5938903351672,503.04804847271413,110.07804075532958,173.00486266683018,266.719277786901,49.032775615110815,110.07804075532958,35.51577760158592,738.7430580911584,0.4968217864923748,756.5938903351672,503.04804847271413,475.70558533946485,266.719277786901,54.184669408408396,35.23251779766435,738.7430580911584
