E_mission_kwh,E_pack_kwh,dod,soc_start,soc_target,soc_cc_end,t_flight_hr,t_charge_hr,t_cc_hr,t_cv_hr,t_ground_ops_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v,i_term_c,P_dc_kw,P_cc_cap_kw,P_cc_kw,I_cc_A,I_term_A,charger_limit_indicator_flag
88.838619,88.838619,0.857391,0.142609,1.000000,0.800000,0.382778,1.077485,0.534569,0.542916,0.250000,1.710263,14.000000,5.358889,18.641111,115.000000,0.950000,5.000000,800.000000,0.050000,109.250000,444.193096,109.250000,136.562500,5.552414,charger_limited
