Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.500733769063181,108.7274945533769,350.79712306245773,121.26097506315121,157.34459850531613,263.7106398073168,94.69448957285432,121.26097506315121,18.74448689688049,99.73179956427015,0.500733769063181,108.7274945533769,350.79712306245773,310.0884864243223,263.7106398073168,12.614216789946747,19.424225458971986,99.73179956427015
