candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,111.538780,90.973356,0.815621,0.184379,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,5.000000,4.808520,12.000000,17.000000,0.000000,1.000000,1.268661,0.318905,0.276800,1.268661,0.283300,0.447500,1.999461,12.000000,5.370000,18.630000,0.006471,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,111.538780,86.258000,0.773345,0.226655,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,10.000000,9.523876,12.000000,22.000000,0.000000,1.000000,1.225500,0.318905,0.348178,1.225500,0.283300,0.447500,1.956300,12.000000,5.370000,18.630000,0.524405,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,111.538780,81.634189,0.731891,0.268109,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,15.000000,14.147687,12.000000,27.000000,0.000000,1.000000,1.183176,0.318905,0.417592,1.183176,0.283300,0.447500,1.913976,12.000000,5.370000,18.630000,1.032284,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,111.538780,77.100328,0.691242,0.308758,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,20.000000,18.681548,12.000000,32.000000,0.000000,1.000000,1.141676,0.318905,0.485428,1.141676,0.283300,0.447500,1.872476,12.000000,5.370000,18.630000,1.530282,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,111.538780,72.654840,0.651386,0.348614,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,25.000000,23.127036,12.000000,37.000000,0.000000,1.000000,1.100986,0.318905,0.551949,1.100986,0.283300,0.447500,1.831786,13.000000,5.817500,18.182500,0.186788,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,111.538780,68.296172,0.612309,0.387691,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,30.000000,27.485704,12.000000,42.000000,0.000000,1.000000,1.061089,0.318905,0.617344,1.061089,0.283300,0.447500,1.791889,13.000000,5.817500,18.182500,0.705440,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,111.538780,64.022789,0.573996,0.426004,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,35.000000,31.759087,12.000000,47.000000,0.000000,1.000000,1.021974,0.318905,0.681758,1.021974,0.283300,0.447500,1.752774,13.000000,5.817500,18.182500,1.213943,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,111.538780,59.833180,0.536434,0.463566,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,40.000000,35.948696,12.000000,52.000000,0.000000,1.000000,0.983625,0.318905,0.745302,0.983625,0.283300,0.447500,1.714425,13.000000,5.817500,18.182500,1.712478,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,111.538780,55.725855,0.499610,0.500390,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,45.000000,40.056021,12.000000,57.000000,0.000000,1.000000,0.946029,0.318905,0.808068,0.946029,0.283300,0.447500,1.676829,14.000000,6.265000,17.735000,0.524392,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,111.538780,51.699345,0.463510,0.536490,1.000000,0.800000,1.000000,13.342670,6.000000,21.000000,0.078920,0.921080,1.000000,50.000000,44.082531,12.000000,62.000000,0.000000,1.000000,0.909173,0.318905,0.870130,0.909173,0.283300,0.447500,1.639973,14.000000,6.265000,17.735000,1.040375,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
