candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,56.117239,35.358712,0.630086,0.369914,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,5.000000,4.806670,12.000000,17.000000,0.000000,1.000000,0.607031,0.319500,0.276800,0.607031,0.283300,0.247500,1.137831,21.000000,5.197500,18.802500,0.105556,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,56.117239,30.646020,0.546107,0.453893,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,10.000000,9.519361,12.000000,22.000000,0.000000,1.000000,0.563894,0.319500,0.348178,0.563894,0.283300,0.247500,1.094694,21.000000,5.197500,18.802500,1.011428,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,56.117239,26.025626,0.463772,0.536228,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,15.000000,14.139755,12.000000,27.000000,0.000000,1.000000,0.521602,0.319500,0.417592,0.521602,0.283300,0.247500,1.052402,22.000000,5.445000,18.555000,0.847156,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,56.117239,21.495874,0.383053,0.616947,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,20.000000,18.669507,12.000000,32.000000,0.000000,1.000000,0.480140,0.319500,0.485428,0.485428,0.283300,0.247500,1.016228,23.000000,5.692500,18.307500,0.626751,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,56.117239,17.055131,0.303920,0.696080,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,25.000000,23.110250,12.000000,37.000000,0.000000,1.000000,0.439492,0.319500,0.551949,0.551949,0.283300,0.247500,1.082749,22.000000,5.445000,18.555000,0.179523,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,56.117239,12.701791,0.226344,0.773656,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,30.000000,27.463590,12.000000,42.000000,0.000000,1.000000,0.399645,0.319500,0.617344,0.617344,0.283300,0.247500,1.148144,20.000000,4.950000,19.050000,1.037115,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,56.117239,8.434269,0.150297,0.849703,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,35.000000,31.731112,12.000000,47.000000,0.000000,1.000000,0.290159,0.319500,0.681758,0.681758,0.283300,0.247500,1.212558,19.000000,4.702500,19.297500,0.961401,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,56.117239,5.968498,0.106358,0.893642,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,38.087125,34.196883,12.000000,52.000000,0.036786,0.963214,0.205330,0.319500,0.727793,0.727793,0.283300,0.247500,1.258593,19.000000,4.702500,19.297500,0.086728,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,56.117239,5.968498,0.106358,0.893642,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,38.457152,34.196883,12.000000,57.000000,0.114787,0.885213,0.205330,0.319500,0.748180,0.748180,0.283300,0.247500,1.278980,18.000000,4.455000,19.545000,0.978366,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,56.117239,5.968498,0.106358,0.893642,1.000000,0.800000,1.000000,13.407693,6.000000,21.000000,0.075824,0.924176,1.000000,38.829872,34.196883,12.000000,62.000000,0.180163,0.819837,0.205330,0.319500,0.767886,0.767886,0.283300,0.247500,1.298686,18.000000,4.455000,19.545000,0.623644,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
