Depart Taxi,Hover Climb,Transition Climb,Depart Procedures,Accelerate Climb,Cruise,Decelerate Descend,Arrive Procedures,Transition Descend,Hover Descend,Arrive Taxi,Reserve Hover Climb,Reserve Transition Climb,Reserve Accelerate Climb,Reserve Cruise,Reserve Decelerate Descend,Reserve Transition Descend,Reserve Hover Descend
0.3761762440087147,525.8325538328481,431.3136600436046,105.783694216568,146.01226399300717,166.24963396060141,52.1448947733746,105.783694216568,15.923944513823784,405.62033399734435,0.3761762440087147,525.8325538328481,431.3136600436046,375.2067639315941,166.24963396060141,37.87276948321228,15.709470004019872,405.62033399734435
