candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_flight_hr,t_overlap_hr_takeoff_abu,t_overlap_hr_cruise_abu,t_charge_hr_main,t_charge_hr_takeoff_abu_raw,t_charge_hr_cruise_abu_raw,t_charge_hr_takeoff_abu_net,t_charge_hr_cruise_abu_net,t_charge_hr_total,t_ground_ops_hr,t_takeoff_abu_return_hr,t_cruise_abu_return_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,67.214085,51.060437,0.759669,0.240331,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,5.000000,4.661287,12.000000,17.000000,0.000000,1.000000,0.447500,0.382500,0.353431,0.786307,0.296468,0.276800,0.000000,0.000000,0.786307,0.283300,0.050000,0.050000,1.517107,15.000000,6.712500,17.287500,1.243401,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,67.214085,46.561029,0.692727,0.307273,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,10.000000,9.160695,12.000000,22.000000,0.000000,1.000000,0.447500,0.382500,0.325372,0.745122,0.296468,0.348178,0.000000,0.072806,0.745122,0.283300,0.050000,0.050000,1.475922,16.000000,7.160000,16.840000,0.385247,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,67.214085,42.218213,0.628116,0.371884,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,15.000000,13.503511,12.000000,27.000000,0.000000,1.000000,0.447500,0.382500,0.298289,0.705371,0.296468,0.417592,0.000000,0.169303,0.705371,0.283300,0.050000,0.050000,1.436171,16.000000,7.160000,16.840000,1.021266,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,67.214085,38.026853,0.565757,0.434243,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,20.000000,17.694871,12.000000,32.000000,0.000000,1.000000,0.447500,0.382500,0.272151,0.667006,0.296468,0.485428,0.000000,0.263278,0.667006,0.283300,0.050000,0.050000,1.397806,17.000000,7.607500,16.392500,0.237297,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,67.214085,33.981964,0.505578,0.494422,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,25.000000,21.739760,12.000000,37.000000,0.000000,1.000000,0.447500,0.382500,0.246926,0.629982,0.296468,0.551949,0.000000,0.355023,0.629982,0.283300,0.050000,0.050000,1.360782,17.000000,7.607500,16.392500,0.866708,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,67.214085,30.078708,0.447506,0.552494,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,30.000000,25.643016,12.000000,42.000000,0.000000,1.000000,0.447500,0.382500,0.222584,0.594254,0.296468,0.617344,0.000000,0.444760,0.594254,0.283300,0.050000,0.050000,1.325054,18.000000,8.055000,15.945000,0.149025,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,67.214085,26.312393,0.391471,0.608529,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,35.000000,29.409331,12.000000,47.000000,0.000000,1.000000,0.447500,0.382500,0.199096,0.559780,0.296468,0.681758,0.000000,0.532661,0.559780,0.283300,0.050000,0.050000,1.290580,18.000000,8.055000,15.945000,0.769562,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,67.214085,22.678473,0.337407,0.662593,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,40.000000,33.043251,12.000000,52.000000,0.000000,1.000000,0.447500,0.382500,0.176434,0.526517,0.296468,0.745302,0.000000,0.618868,0.618868,0.283300,0.050000,0.050000,1.349668,17.000000,7.607500,16.392500,1.055645,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,67.214085,19.172540,0.285246,0.714754,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,45.000000,36.549184,12.000000,57.000000,0.000000,1.000000,0.447500,0.382500,0.154571,0.494427,0.296468,0.808068,0.000000,0.703498,0.703498,0.283300,0.050000,0.050000,1.434298,16.000000,7.160000,16.840000,1.051235,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,67.214085,15.790325,0.234926,0.765074,1.000000,0.800000,1.000000,10.891497,6.000000,21.000000,0.195643,0.804357,1.000000,50.000000,39.931399,12.000000,62.000000,0.000000,1.000000,0.447500,0.382500,0.133478,0.463468,0.296468,0.870130,0.000000,0.786652,0.786652,0.283300,0.050000,0.050000,1.517452,15.000000,6.712500,17.287500,1.238222,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
