daily_operation_hr,n_takeoff_abu_pool,n_cruise_abu_pool,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,t_takeoff_attach_hr,t_return_takeoff_abu_hr,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_cruise_attach_hr,t_cruise_attach_start_hr,t_return_cruise_abu_hr,t_flight_hr,t_charge_hr_main,t_charge_hr_takeoff_abu,t_charge_hr_cruise_abu,t_cycle_nominal_hr,n_flights_nominal_no_abu_limit,n_flights_completed,t_flight_day_hr,t_slack_hr,t_wait_takeoff_abu_day_hr,t_wait_cruise_abu_day_hr,abu_utilization_avg_takeoff,abu_utilization_avg_cruise,abu_bottleneck_takeoff_flag,abu_bottleneck_cruise_flag,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
8.000000,1.000000,1.000000,5.000000,67.110157,50.954369,0.759265,0.240735,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,5.000000,4.661265,12.000000,17.000000,0.000000,1.000000,0.029077,0.065000,0.787376,0.447500,0.785017,0.297407,0.276800,1.515817,5.000000,5.000000,2.237500,0.420915,0.000000,0.000000,0.315424,0.723908,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,10.000000,67.110157,46.454995,0.692220,0.307780,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,10.000000,9.160639,12.000000,22.000000,0.000000,1.000000,0.057145,0.065000,0.724599,0.447500,0.743833,0.297407,0.348178,1.474633,5.000000,6.000000,2.685000,0.000000,0.000000,0.000000,0.378508,0.896191,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,15.000000,67.110157,42.112223,0.627509,0.372491,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,15.000000,13.503410,12.000000,27.000000,0.000000,1.000000,0.084235,0.065000,0.664006,0.447500,0.704082,0.297407,0.417592,1.434882,5.000000,6.000000,2.685000,0.000000,0.000000,0.000000,0.378508,0.923125,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,20.000000,67.110157,37.920918,0.565055,0.434945,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,20.000000,17.694715,12.000000,32.000000,0.000000,1.000000,0.110381,0.065000,0.605527,0.447500,0.665718,0.297407,0.485428,1.396518,5.000000,6.000000,2.685000,0.000000,0.000000,0.000000,0.378508,0.949752,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,25.000000,67.110157,33.876094,0.504783,0.495217,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,25.000000,21.739539,12.000000,37.000000,0.000000,1.000000,0.135613,0.065000,0.549092,0.447500,0.628694,0.297407,0.551949,1.359494,5.000000,6.000000,2.685000,0.000000,0.000000,0.000000,0.378508,0.976240,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,30.000000,67.110157,29.972912,0.446623,0.553377,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,30.000000,25.642721,12.000000,42.000000,0.000000,1.000000,0.159961,0.065000,0.494633,0.447500,0.592967,0.297407,0.617344,1.323767,6.000000,6.000000,2.685000,0.000000,0.000000,0.065855,0.378508,1.002704,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,35.000000,67.110157,26.206682,0.390502,0.609498,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,35.000000,29.408951,12.000000,47.000000,0.000000,1.000000,0.183455,0.065000,0.442085,0.447500,0.558494,0.297407,0.681758,1.289294,6.000000,6.000000,2.685000,0.000000,0.000000,0.415019,0.378508,1.029223,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,40.000000,67.110157,22.572854,0.336355,0.663645,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,40.000000,33.042779,12.000000,52.000000,0.000000,1.000000,0.206123,0.065000,0.391384,0.447500,0.525232,0.297407,0.745302,1.256032,6.000000,6.000000,2.685000,0.000000,0.000000,0.758886,0.378508,1.055857,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,45.000000,67.110157,19.067022,0.284115,0.715885,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,45.000000,36.548611,12.000000,57.000000,0.000000,1.000000,0.227993,0.065000,0.342469,0.447500,0.493142,0.297407,0.808068,1.223942,6.000000,6.000000,2.685000,0.000000,0.000000,1.097939,0.378508,1.082647,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
8.000000,1.000000,1.000000,50.000000,67.110157,15.684916,0.233719,0.766281,1.000000,0.800000,10.994053,6.000000,21.000000,0.190759,0.809241,0.065000,0.142271,50.000000,39.930717,12.000000,62.000000,0.000000,1.000000,0.249090,0.065000,0.295280,0.447500,0.462185,0.297407,0.870130,1.192985,6.000000,6.000000,2.685000,0.000000,0.000000,1.432581,0.378508,1.109625,0.000000,0.000000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
